experiment_id,execution_attempt,sequence,run_id,task,model,condition,reset_state,repetition,run_purpose,functional_valid,semantic_pass,semantic_fail,architecture_applicable,architecture_violated,raw_architecture_violations,input_tokens,cache_creation_input_tokens,cache_read_input_tokens,total_input_tokens,total_output_tokens,model_wall_seconds,total_run_seconds,provider_cost_usd,total_tool_calls,exploration_calls,read_calls,grep_calls,glob_calls,bash_calls,edit_calls,write_calls,unique_files_read,unique_files_modified,files_reedited,ci_command_runs,test_command_runs,lines_added,lines_removed,net_lines,checkpoint_status,max_turn_status,run_status,eligible_for_analysis,reason_if_excluded,artifact_path,evidence_hash_if_available,notes
V2_EFF_ATTEMPT2,2,13,afci-efficiency-pilot-pt04-c4-real-r2-non-reset-a2-57223de7866f,PT04,claude-sonnet-5,C4,NON_RESET,2,AFCI_EFFICIENCY_PILOT,true,4,0,,,,49,53160,1022387,1075596,18355,210.019,213.139,0.9011481,29,11,9,2,0,8,10,0,7,5,3,1,0,,,,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt04-c4-real-r2-non-reset-a2-57223de7866f,task_sha256=f349b150b1d8fe5676fed8460b1840b988ee2bb0a78b1966ef82ae9ce9c8a9b5,block=PT04|NON_RESET|R2; runner_wall_seconds=213.4; turns_used=25; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; checkpoint_id=; pre/post_reset_turns=None/None; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose
V2_EFF_ATTEMPT2,2,26,afci-efficiency-pilot-pt04-c4-real-r2-reset-a2-77bc2d9c2e7b,PT04,claude-sonnet-5,C4,RESET,2,AFCI_EFFICIENCY_PILOT,true,4,0,,,,48,54657,788987,843692,,220.443,223.561,,31,16,16,0,0,8,6,1,8,5,2,2,0,,,,REACHED,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt04-c4-real-r2-reset-a2-77bc2d9c2e7b,task_sha256=f349b150b1d8fe5676fed8460b1840b988ee2bb0a78b1966ef82ae9ce9c8a9b5,"block=PT04|RESET|R2; runner_wall_seconds=223.8; turns_used=25; efficiency_status=RESET_COMPLETE; usage_source=per_message_partial; checkpoint_id=CK-EFF-FALLBACK-CI-AGENT-AFTER-EDIT; pre/post_reset_turns=16/9; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose; RESET aggregate output tokens and provider cost are WITHHELD: phase A is interrupted before its terminal result event, so they are unavailable rather than understated"
V2_EFF_ATTEMPT2,2,24,afci-efficiency-pilot-pt04-c4-real-r3-non-reset-a2-0735b236b265,PT04,claude-sonnet-5,C4,NON_RESET,3,AFCI_EFFICIENCY_PILOT,true,4,0,,,,37,37105,702845,739987,16627,225.646,228.743,0.6829994999999999,21,7,7,0,0,6,7,1,6,5,3,1,0,,,,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt04-c4-real-r3-non-reset-a2-0735b236b265,task_sha256=f349b150b1d8fe5676fed8460b1840b988ee2bb0a78b1966ef82ae9ce9c8a9b5,block=PT04|NON_RESET|R3; runner_wall_seconds=229.1; turns_used=19; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; checkpoint_id=; pre/post_reset_turns=None/None; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose
V2_EFF_ATTEMPT2,2,22,afci-efficiency-pilot-pt04-c4-real-r3-reset-a2-706f3ceefdce,PT04,claude-sonnet-5,C4,RESET,3,AFCI_EFFICIENCY_PILOT,true,4,0,,,,62,64580,1214909,1279551,,320.728,323.92,,38,15,14,1,0,11,12,0,8,5,3,2,0,,,,REACHED,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt04-c4-real-r3-reset-a2-706f3ceefdce,task_sha256=f349b150b1d8fe5676fed8460b1840b988ee2bb0a78b1966ef82ae9ce9c8a9b5,"block=PT04|RESET|R3; runner_wall_seconds=324.1; turns_used=32; efficiency_status=RESET_COMPLETE; usage_source=per_message_partial; checkpoint_id=CK-EFF-FALLBACK-CI-AGENT-AFTER-EDIT; pre/post_reset_turns=23/9; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose; RESET aggregate output tokens and provider cost are WITHHELD: phase A is interrupted before its terminal result event, so they are unavailable rather than understated"
V2_EFF_ATTEMPT2,2,1,afci-efficiency-pilot-pt07-c1-real-r1-non-reset-a2-bad417bb05bd,PT07,claude-sonnet-5,C1,NON_RESET,1,AFCI_EFFICIENCY_PILOT,true,4,0,,,,33,39127,506678,545838,7829,90.682,94.415,0.5042994000000002,21,7,7,0,0,8,6,0,7,4,2,1,0,,,,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt07-c1-real-r1-non-reset-a2-bad417bb05bd,task_sha256=557caed09420354efbc823c8b72e54b0760ac72847aba0d9c07d99e37ff7d2d7,block=PT07|NON_RESET|R1; runner_wall_seconds=94.6; turns_used=17; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; checkpoint_id=; pre/post_reset_turns=None/None; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose
V2_EFF_ATTEMPT2,2,19,afci-efficiency-pilot-pt07-c1-real-r1-reset-a2-d75fd9e6d358,PT07,claude-sonnet-5,C1,RESET,1,AFCI_EFFICIENCY_PILOT,true,4,0,,,,54,43740,689839,733633,,162.142,165.438,,34,13,13,0,0,15,6,0,9,4,2,1,0,,,,REACHED,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt07-c1-real-r1-reset-a2-d75fd9e6d358,task_sha256=557caed09420354efbc823c8b72e54b0760ac72847aba0d9c07d99e37ff7d2d7,"block=PT07|RESET|R1; runner_wall_seconds=165.6; turns_used=28; efficiency_status=RESET_COMPLETE; usage_source=per_message_partial; checkpoint_id=CK-EFF-FALLBACK-CI-AGENT-AFTER-EDIT; pre/post_reset_turns=13/15; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose; RESET aggregate output tokens and provider cost are WITHHELD: phase A is interrupted before its terminal result event, so they are unavailable rather than understated"
V2_EFF_ATTEMPT2,2,32,afci-efficiency-pilot-pt07-c1-real-r2-non-reset-a2-586e0e35cc88,PT07,claude-sonnet-5,C1,NON_RESET,2,AFCI_EFFICIENCY_PILOT,true,4,0,,,,43,23809,595518,619370,7177,84.156,87.416,0.42929340000000005,21,6,6,0,0,9,6,0,6,4,2,1,0,,,,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt07-c1-real-r2-non-reset-a2-586e0e35cc88,task_sha256=557caed09420354efbc823c8b72e54b0760ac72847aba0d9c07d99e37ff7d2d7,block=PT07|NON_RESET|R2; runner_wall_seconds=87.6; turns_used=22; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; checkpoint_id=; pre/post_reset_turns=None/None; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose
V2_EFF_ATTEMPT2,2,34,afci-efficiency-pilot-pt07-c1-real-r2-reset-a2-95a258bd3e32,PT07,claude-sonnet-5,C1,RESET,2,AFCI_EFFICIENCY_PILOT,true,4,0,,,,56,41701,721554,763311,,118.537,121.868,,35,14,14,0,0,15,6,0,9,4,2,2,0,,,,REACHED,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt07-c1-real-r2-reset-a2-95a258bd3e32,task_sha256=557caed09420354efbc823c8b72e54b0760ac72847aba0d9c07d99e37ff7d2d7,"block=PT07|RESET|R2; runner_wall_seconds=122.1; turns_used=29; efficiency_status=RESET_COMPLETE; usage_source=per_message_partial; checkpoint_id=CK-EFF-FALLBACK-CI-AGENT-AFTER-EDIT; pre/post_reset_turns=14/15; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose; RESET aggregate output tokens and provider cost are WITHHELD: phase A is interrupted before its terminal result event, so they are unavailable rather than understated"
V2_EFF_ATTEMPT2,2,36,afci-efficiency-pilot-pt07-c1-real-r3-non-reset-a2-55bc9c414a86,PT07,claude-sonnet-5,C1,NON_RESET,3,AFCI_EFFICIENCY_PILOT,true,4,0,,,,43,26639,639656,666338,7028,98.745,102.1,0.40460055,21,7,7,0,0,8,6,0,7,4,2,1,0,,,,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt07-c1-real-r3-non-reset-a2-55bc9c414a86,task_sha256=557caed09420354efbc823c8b72e54b0760ac72847aba0d9c07d99e37ff7d2d7,block=PT07|NON_RESET|R3; runner_wall_seconds=102.3; turns_used=22; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; checkpoint_id=; pre/post_reset_turns=None/None; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose
V2_EFF_ATTEMPT2,2,8,afci-efficiency-pilot-pt07-c1-real-r3-reset-a2-950c04a01930,PT07,claude-sonnet-5,C1,RESET,3,AFCI_EFFICIENCY_PILOT,true,4,0,,,,58,36960,693922,730940,,108.91,112.251,,29,11,11,0,0,12,6,0,7,4,2,2,0,,,,REACHED,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt07-c1-real-r3-reset-a2-950c04a01930,task_sha256=557caed09420354efbc823c8b72e54b0760ac72847aba0d9c07d99e37ff7d2d7,"block=PT07|RESET|R3; runner_wall_seconds=112.5; turns_used=30; efficiency_status=RESET_COMPLETE; usage_source=per_message_partial; checkpoint_id=CK-EFF-FALLBACK-CI-AGENT-AFTER-EDIT; pre/post_reset_turns=17/13; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose; RESET aggregate output tokens and provider cost are WITHHELD: phase A is interrupted before its terminal result event, so they are unavailable rather than understated"
V2_EFF_ATTEMPT2,2,2,afci-efficiency-pilot-pt07-c4-real-r1-non-reset-a2-26f8edf79052,PT07,claude-sonnet-5,C4,NON_RESET,1,AFCI_EFFICIENCY_PILOT,true,4,0,,,,53,43288,1153537,1196878,17050,158.811,162.325,0.8616980999999999,34,12,12,0,0,9,13,0,12,7,5,1,0,,,,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt07-c4-real-r1-non-reset-a2-26f8edf79052,task_sha256=557caed09420354efbc823c8b72e54b0760ac72847aba0d9c07d99e37ff7d2d7,block=PT07|NON_RESET|R1; runner_wall_seconds=162.5; turns_used=27; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; checkpoint_id=; pre/post_reset_turns=None/None; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose
V2_EFF_ATTEMPT2,2,20,afci-efficiency-pilot-pt07-c4-real-r1-reset-a2-d40d5e1bfb24,PT07,claude-sonnet-5,C4,RESET,1,AFCI_EFFICIENCY_PILOT,true,4,0,,,,54,59982,968065,1028101,,198.94,202.309,,39,15,15,0,0,12,12,0,9,7,5,2,0,,,,REACHED,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt07-c4-real-r1-reset-a2-d40d5e1bfb24,task_sha256=557caed09420354efbc823c8b72e54b0760ac72847aba0d9c07d99e37ff7d2d7,"block=PT07|RESET|R1; runner_wall_seconds=202.5; turns_used=28; efficiency_status=RESET_COMPLETE; usage_source=per_message_partial; checkpoint_id=CK-EFF-FALLBACK-CI-AGENT-AFTER-EDIT; pre/post_reset_turns=17/11; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose; RESET aggregate output tokens and provider cost are WITHHELD: phase A is interrupted before its terminal result event, so they are unavailable rather than understated"
V2_EFF_ATTEMPT2,2,31,afci-efficiency-pilot-pt07-c4-real-r2-non-reset-a2-ef96b3c4a934,PT07,claude-sonnet-5,C4,NON_RESET,2,AFCI_EFFICIENCY_PILOT,true,4,0,,,,45,44033,1018018,1062096,18758,162.93,166.263,0.8511083999999999,30,12,12,0,0,7,11,0,11,7,4,1,0,,,,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt07-c4-real-r2-non-reset-a2-ef96b3c4a934,task_sha256=557caed09420354efbc823c8b72e54b0760ac72847aba0d9c07d99e37ff7d2d7,block=PT07|NON_RESET|R2; runner_wall_seconds=166.5; turns_used=23; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; checkpoint_id=; pre/post_reset_turns=None/None; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose
V2_EFF_ATTEMPT2,2,33,afci-efficiency-pilot-pt07-c4-real-r2-reset-a2-1f36162e98dd,PT07,claude-sonnet-5,C4,RESET,2,AFCI_EFFICIENCY_PILOT,true,4,0,,,,64,55216,1020566,1075846,,172.035,175.336,,40,15,15,0,0,13,12,0,11,7,5,2,0,,,,REACHED,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt07-c4-real-r2-reset-a2-1f36162e98dd,task_sha256=557caed09420354efbc823c8b72e54b0760ac72847aba0d9c07d99e37ff7d2d7,"block=PT07|RESET|R2; runner_wall_seconds=175.6; turns_used=33; efficiency_status=RESET_COMPLETE; usage_source=per_message_partial; checkpoint_id=CK-EFF-FALLBACK-CI-AGENT-AFTER-EDIT; pre/post_reset_turns=17/16; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose; RESET aggregate output tokens and provider cost are WITHHELD: phase A is interrupted before its terminal result event, so they are unavailable rather than understated"
V2_EFF_ATTEMPT2,2,35,afci-efficiency-pilot-pt07-c4-real-r3-non-reset-a2-2740f06df5ff,PT07,claude-sonnet-5,C4,NON_RESET,3,AFCI_EFFICIENCY_PILOT,true,4,0,,,,47,45339,1049655,1095041,17632,163.156,166.44,0.7627237500000001,31,11,11,0,0,8,12,0,10,7,5,1,0,,,,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt07-c4-real-r3-non-reset-a2-2740f06df5ff,task_sha256=557caed09420354efbc823c8b72e54b0760ac72847aba0d9c07d99e37ff7d2d7,block=PT07|NON_RESET|R3; runner_wall_seconds=166.8; turns_used=24; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; checkpoint_id=; pre/post_reset_turns=None/None; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose
V2_EFF_ATTEMPT2,2,7,afci-efficiency-pilot-pt07-c4-real-r3-reset-a2-e99132a8274c,PT07,claude-sonnet-5,C4,RESET,3,AFCI_EFFICIENCY_PILOT,true,4,0,,,,54,60151,992612,1052817,,196.572,200.364,,39,16,15,1,0,11,12,0,9,7,5,2,0,,,,REACHED,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt07-c4-real-r3-reset-a2-e99132a8274c,task_sha256=557caed09420354efbc823c8b72e54b0760ac72847aba0d9c07d99e37ff7d2d7,"block=PT07|RESET|R3; runner_wall_seconds=200.6; turns_used=28; efficiency_status=RESET_COMPLETE; usage_source=per_message_partial; checkpoint_id=CK-EFF-FALLBACK-CI-AGENT-AFTER-EDIT; pre/post_reset_turns=19/9; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose; RESET aggregate output tokens and provider cost are WITHHELD: phase A is interrupted before its terminal result event, so they are unavailable rather than understated"
V2_LOWER_MODEL_PILOT,1,1,afci-lower-model-pilot-pt07-c1-real-r3-non-reset-a1-e6090108e222,PT07,claude-haiku-4-5-20251001,C1,NON_RESET,3,AFCI_LOWER_MODEL_PILOT,true,4,0,1,0,0,281,41325,857839,899445,18759,175.875,180.878,0.26250989999999996,34,13,12,0,1,13,8,0,7,5,3,2,0,602,4,598,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\lower-model-pilot\afci-lower-model-pilot-pt07-c1-real-r3-non-reset-a1-e6090108e222,task_sha256=557caed09420354efbc823c8b72e54b0760ac72847aba0d9c07d99e37ff7d2d7,block=PT07|NON_RESET|R3; turns_used=35; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; architecture endpoint is DESCRIPTIVE and NON-CONFIRMATORY; never pooled with claude-sonnet-5 records
V2_LOWER_MODEL_PILOT,1,2,afci-lower-model-pilot-pt07-c4-real-r3-non-reset-a1-d0cd6a0d8139,PT07,claude-haiku-4-5-20251001,C4,NON_RESET,3,AFCI_LOWER_MODEL_PILOT,true,4,0,1,0,0,161,19551,433022,452734,6842,60.408,65.982,0.1167752,19,6,6,0,0,7,6,0,6,4,2,1,0,184,3,181,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\lower-model-pilot\afci-lower-model-pilot-pt07-c4-real-r3-non-reset-a1-d0cd6a0d8139,task_sha256=557caed09420354efbc823c8b72e54b0760ac72847aba0d9c07d99e37ff7d2d7,block=PT07|NON_RESET|R3; turns_used=20; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; architecture endpoint is DESCRIPTIVE and NON-CONFIRMATORY; never pooled with claude-sonnet-5 records
V2_LOWER_MODEL_PILOT,1,3,afci-lower-model-pilot-pt07-c4-real-r2-non-reset-a1-506f24d2b808,PT07,claude-haiku-4-5-20251001,C4,NON_RESET,2,AFCI_LOWER_MODEL_PILOT,true,4,0,1,0,0,265,29790,842585,872640,12925,133.831,138.296,0.20872850000000004,32,14,14,0,0,11,7,0,9,4,3,1,0,204,3,201,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\lower-model-pilot\afci-lower-model-pilot-pt07-c4-real-r2-non-reset-a1-506f24d2b808,task_sha256=557caed09420354efbc823c8b72e54b0760ac72847aba0d9c07d99e37ff7d2d7,block=PT07|NON_RESET|R2; turns_used=33; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; architecture endpoint is DESCRIPTIVE and NON-CONFIRMATORY; never pooled with claude-sonnet-5 records
V2_LOWER_MODEL_PILOT,1,4,afci-lower-model-pilot-pt07-c1-real-r2-non-reset-a1-91a4a61d7ac4,PT07,claude-haiku-4-5-20251001,C1,NON_RESET,2,AFCI_LOWER_MODEL_PILOT,true,4,0,1,0,0,281,37615,927600,965496,18025,158.803,163.152,0.258396,34,13,13,0,0,13,6,2,6,6,2,1,1,194,3,191,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\lower-model-pilot\afci-lower-model-pilot-pt07-c1-real-r2-non-reset-a1-91a4a61d7ac4,task_sha256=557caed09420354efbc823c8b72e54b0760ac72847aba0d9c07d99e37ff7d2d7,block=PT07|NON_RESET|R2; turns_used=35; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; architecture endpoint is DESCRIPTIVE and NON-CONFIRMATORY; never pooled with claude-sonnet-5 records
V2_LOWER_MODEL_PILOT,1,5,afci-lower-model-pilot-pt04-c4-real-r3-non-reset-a1-5963dda7b71f,PT04,claude-haiku-4-5-20251001,C4,NON_RESET,3,AFCI_LOWER_MODEL_PILOT,true,4,0,1,0,0,361,44754,1458557,1503672,18489,185.541,190.883,0.32816970000000006,44,23,17,2,4,12,9,0,9,4,2,1,2,37,44,-7,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\lower-model-pilot\afci-lower-model-pilot-pt04-c4-real-r3-non-reset-a1-5963dda7b71f,task_sha256=f349b150b1d8fe5676fed8460b1840b988ee2bb0a78b1966ef82ae9ce9c8a9b5,block=PT04|NON_RESET|R3; turns_used=45; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; architecture endpoint is DESCRIPTIVE and NON-CONFIRMATORY; never pooled with claude-sonnet-5 records
V2_LOWER_MODEL_PILOT,1,6,afci-lower-model-pilot-pt04-c1-real-r3-non-reset-a1-6d840ddb619b,PT04,claude-haiku-4-5-20251001,C1,NON_RESET,3,AFCI_LOWER_MODEL_PILOT,true,4,0,1,0,0,225,23910,650837,674972,9380,117.281,122.417,0.1600287,27,8,7,0,1,12,7,0,6,3,2,1,0,47,34,13,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\lower-model-pilot\afci-lower-model-pilot-pt04-c1-real-r3-non-reset-a1-6d840ddb619b,task_sha256=f349b150b1d8fe5676fed8460b1840b988ee2bb0a78b1966ef82ae9ce9c8a9b5,block=PT04|NON_RESET|R3; turns_used=28; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; architecture endpoint is DESCRIPTIVE and NON-CONFIRMATORY; never pooled with claude-sonnet-5 records
V2_LOWER_MODEL_PILOT,1,7,afci-lower-model-pilot-pt04-c1-real-r2-non-reset-a1-6408c7ba4346,PT04,claude-haiku-4-5-20251001,C1,NON_RESET,2,AFCI_LOWER_MODEL_PILOT,false,0,4,1,0,0,161,16465,338976,355602,5535,72.503,77.497,0.09466359999999999,19,9,6,2,1,8,2,0,5,2,0,2,0,36,4,32,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,false,functionally invalid: 4 of 4 semantic cases failed,D:\afci-runs\lower-model-pilot\afci-lower-model-pilot-pt04-c1-real-r2-non-reset-a1-6408c7ba4346,task_sha256=f349b150b1d8fe5676fed8460b1840b988ee2bb0a78b1966ef82ae9ce9c8a9b5,block=PT04|NON_RESET|R2; turns_used=20; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; architecture endpoint is DESCRIPTIVE and NON-CONFIRMATORY; never pooled with claude-sonnet-5 records
V2_LOWER_MODEL_PILOT,1,8,afci-lower-model-pilot-pt04-c4-real-r2-non-reset-a1-797795bff9d4,PT04,claude-haiku-4-5-20251001,C4,NON_RESET,2,AFCI_LOWER_MODEL_PILOT,true,4,0,1,0,0,361,41855,1369691,1411907,18395,178.328,183.872,0.31301509999999994,44,15,15,0,0,15,14,0,6,5,4,1,0,106,54,52,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,false,block partner functionally invalid; no C4/C1 pair can be formed,D:\afci-runs\lower-model-pilot\afci-lower-model-pilot-pt04-c4-real-r2-non-reset-a1-797795bff9d4,task_sha256=f349b150b1d8fe5676fed8460b1840b988ee2bb0a78b1966ef82ae9ce9c8a9b5,block=PT04|NON_RESET|R2; turns_used=45; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; architecture endpoint is DESCRIPTIVE and NON-CONFIRMATORY; never pooled with claude-sonnet-5 records
V2_LOWER_MODEL_PILOT,1,9,afci-lower-model-pilot-pt01-c4-real-r1-non-reset-a1-5b244854b277,PT01,claude-haiku-4-5-20251001,C4,NON_RESET,1,AFCI_LOWER_MODEL_PILOT,true,4,0,1,0,0,393,37862,1377842,1416097,16187,194.362,199.185,0.29483620000000005,48,20,20,0,0,24,4,0,13,2,1,1,0,178,6,172,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\lower-model-pilot\afci-lower-model-pilot-pt01-c4-real-r1-non-reset-a1-5b244854b277,task_sha256=6c938822fe19cd6e87942a6ee24ec8f604c0883da1b7f80d45216be35d7c9c39,block=PT01|NON_RESET|R1; turns_used=49; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; architecture endpoint is DESCRIPTIVE and NON-CONFIRMATORY; never pooled with claude-sonnet-5 records
V2_LOWER_MODEL_PILOT,1,10,afci-lower-model-pilot-pt01-c1-real-r1-non-reset-a1-7f9c8e36f5b6,PT01,claude-haiku-4-5-20251001,C1,NON_RESET,1,AFCI_LOWER_MODEL_PILOT,true,4,0,1,0,0,145,15975,297208,313328,5869,69.947,74.051,0.08067579999999999,17,8,6,0,2,7,2,0,6,1,1,1,0,88,3,85,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\lower-model-pilot\afci-lower-model-pilot-pt01-c1-real-r1-non-reset-a1-7f9c8e36f5b6,task_sha256=6c938822fe19cd6e87942a6ee24ec8f604c0883da1b7f80d45216be35d7c9c39,block=PT01|NON_RESET|R1; turns_used=18; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; architecture endpoint is DESCRIPTIVE and NON-CONFIRMATORY; never pooled with claude-sonnet-5 records
V2_LOWER_MODEL_PILOT,1,11,afci-lower-model-pilot-pt01-c1-real-r2-non-reset-a1-6b12e654c4cf,PT01,claude-haiku-4-5-20251001,C1,NON_RESET,2,AFCI_LOWER_MODEL_PILOT,true,4,0,1,0,0,201,19324,473884,493409,6449,67.312,71.33,0.1054834,24,9,9,0,0,10,5,0,9,2,2,1,0,172,6,166,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\lower-model-pilot\afci-lower-model-pilot-pt01-c1-real-r2-non-reset-a1-6b12e654c4cf,task_sha256=6c938822fe19cd6e87942a6ee24ec8f604c0883da1b7f80d45216be35d7c9c39,block=PT01|NON_RESET|R2; turns_used=25; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; architecture endpoint is DESCRIPTIVE and NON-CONFIRMATORY; never pooled with claude-sonnet-5 records
V2_LOWER_MODEL_PILOT,1,12,afci-lower-model-pilot-pt01-c4-real-r2-non-reset-a1-535ea5d5fc9f,PT01,claude-haiku-4-5-20251001,C4,NON_RESET,2,AFCI_LOWER_MODEL_PILOT,true,4,0,1,0,0,273,31404,879484,911161,10252,108.316,113.386,0.18167640000000002,33,18,12,0,6,10,5,0,9,2,2,1,2,177,6,171,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\lower-model-pilot\afci-lower-model-pilot-pt01-c4-real-r2-non-reset-a1-535ea5d5fc9f,task_sha256=6c938822fe19cd6e87942a6ee24ec8f604c0883da1b7f80d45216be35d7c9c39,block=PT01|NON_RESET|R2; turns_used=34; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; architecture endpoint is DESCRIPTIVE and NON-CONFIRMATORY; never pooled with claude-sonnet-5 records
V2_LOWER_MODEL_PILOT,1,13,afci-lower-model-pilot-pt07-c1-real-r1-non-reset-a1-c23fe9b5b301,PT07,claude-haiku-4-5-20251001,C1,NON_RESET,1,AFCI_LOWER_MODEL_PILOT,true,4,0,1,0,0,217,24009,606640,630866,11619,121.987,126.897,0.15117125,26,6,6,0,0,12,8,0,6,5,2,4,0,481,3,478,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\lower-model-pilot\afci-lower-model-pilot-pt07-c1-real-r1-non-reset-a1-c23fe9b5b301,task_sha256=557caed09420354efbc823c8b72e54b0760ac72847aba0d9c07d99e37ff7d2d7,block=PT07|NON_RESET|R1; turns_used=27; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; architecture endpoint is DESCRIPTIVE and NON-CONFIRMATORY; never pooled with claude-sonnet-5 records
